sample_index,temporal_index,height_index,width_index,importance
1,4,1,11,0.8453754186630249
1,4,1,12,0.9178777933120728
1,4,1,13,0.4883921146392822
1,4,2,0,0.31598663330078125
1,4,2,1,0.37462157011032104
1,4,2,2,0.3297803997993469
1,4,2,3,0.6869706511497498
1,4,2,4,0.5998288989067078
1,4,2,5,0.4247446656227112
1,4,2,6,0.32918697595596313
1,4,2,7,0.3985530734062195
1,4,2,8,0.48235023021698
1,4,2,9,0.38639840483665466
1,4,2,10,0.378927081823349
1,4,2,11,0.872654914855957
1,4,2,12,0.9211586713790894
1,4,2,13,0.3919479250907898
1,4,3,0,0.29074832797050476
1,4,3,1,0.33576464653015137
1,4,3,2,0.3284752666950226
1,4,3,3,0.2942173182964325
1,4,3,4,0.8835161328315735
1,4,3,5,0.8397868275642395
1,4,3,6,0.8503159284591675
1,4,3,7,0.39140695333480835
1,4,3,8,0.31190723180770874
1,4,3,9,0.3161740303039551
1,4,3,10,0.3922330439090729
1,4,3,11,0.6314201354980469
1,4,3,12,0.37560683488845825
1,4,3,13,0.38974612951278687
1,4,4,0,0.3302566707134247
1,4,4,1,0.9357269406318665
1,4,4,2,0.865389883518219
1,4,4,3,0.7963119149208069
1,4,4,4,0.841859757900238
1,4,4,5,0.8687575459480286
1,4,4,6,0.31801190972328186
1,4,4,7,0.4138201177120209
1,4,4,8,0.8699490427970886
1,4,4,9,0.8167768716812134
1,4,4,10,0.8402165174484253
1,4,4,11,0.9080498218536377
1,4,4,12,0.8588038086891174
1,4,4,13,0.46318018436431885
1,4,5,0,0.7520083785057068
1,4,5,1,0.7290088534355164
1,4,5,2,0.7305834889411926
1,4,5,3,0.8565915822982788
1,4,5,4,0.853818953037262
1,4,5,5,0.912024736404419
1,4,5,6,0.4670550525188446
1,4,5,7,0.3042612373828888
1,4,5,8,0.3769141435623169
1,4,5,9,0.41139477491378784
1,4,5,10,0.6386037468910217
1,4,5,11,0.8084198832511902
1,4,5,12,0.36160603165626526
1,4,5,13,0.3113448917865753
1,4,6,0,0.3943753242492676
1,4,6,1,0.4929788112640381
1,4,6,2,0.38453832268714905
1,4,6,3,0.30608218908309937
1,4,6,4,0.8586422204971313
1,4,6,5,0.9286034107208252
1,4,6,6,0.39357590675354004
1,4,6,7,0.2898190915584564
1,4,6,8,0.37352442741394043
1,4,6,9,0.3253532350063324
1,4,6,10,0.2897275984287262
1,4,6,11,0.8906728625297546
1,4,6,12,0.836117684841156
1,4,6,13,0.8539330363273621
1,5,0,0,0.38562336564064026
1,5,0,1,0.31491953134536743
1,5,0,2,0.3174772560596466
1,5,0,3,0.3893897831439972
1,5,0,4,0.5303655862808228
1,5,0,5,0.3713563084602356
1,5,0,6,0.39652928709983826
1,5,0,7,0.2741899788379669
1,5,0,8,0.9158983826637268
1,5,0,9,0.831325113773346
1,5,0,10,0.46786704659461975
1,5,0,11,0.8426493406295776
1,5,0,12,0.8713051676750183
1,5,0,13,0.3231029808521271
1,5,1,0,0.3654711842536926
1,5,1,1,0.8898594379425049
1,5,1,2,0.79762864112854
1,5,1,3,0.8402949571609497
1,5,1,4,0.9035738110542297
1,5,1,5,0.8574451804161072
1,5,1,6,0.3487682342529297
1,5,1,7,0.7388387322425842
1,5,1,8,0.7925145626068115
1,5,1,9,0.7917531728744507
1,5,1,10,0.8678639531135559
1,5,1,11,0.8545467853546143
1,5,1,12,0.9020348191261292
1,5,1,13,0.35484495759010315
1,5,2,0,0.32349693775177
1,5,2,1,0.37903210520744324
1,5,2,2,0.3269253373146057
1,5,2,3,0.5626598000526428
1,5,2,4,0.8004053831100464
1,5,2,5,0.4149337112903595
1,5,2,6,0.2920973300933838
1,5,2,7,0.38895183801651
1,5,2,8,0.40975460410118103
1,5,2,9,0.36575037240982056
1,5,2,10,0.3018941581249237
1,5,2,11,0.8450713753700256
1,5,2,12,0.9165957570075989
1,5,2,13,0.38805657625198364
1,5,3,0,0.29709339141845703
1,5,3,1,0.3277429938316345
1,5,3,2,0.33540603518486023
1,5,3,3,0.28741031885147095
1,5,3,4,0.8954510688781738
1,5,3,5,0.832558810710907
