sample_index,temporal_index,height_index,width_index,importance
3,1,5,4,0.45249345898628235
3,1,5,5,0.8822597861289978
3,1,5,6,0.35245010256767273
3,1,5,7,0.35502007603645325
3,1,5,8,0.6338854432106018
3,1,5,9,0.7715505361557007
3,1,5,10,0.8010526299476624
3,1,5,11,0.5827780961990356
3,1,5,12,0.3400377631187439
3,1,5,13,0.4380970299243927
3,1,6,0,0.32963114976882935
3,1,6,1,0.5352343916893005
3,1,6,2,0.35822010040283203
3,1,6,3,0.8652242422103882
3,1,6,4,0.561557948589325
3,1,6,5,0.3475368320941925
3,1,6,6,0.42166900634765625
3,1,6,7,0.34865692257881165
3,1,6,8,0.926480770111084
3,1,6,9,0.9155551195144653
3,1,6,10,0.5542139410972595
3,1,6,11,0.3238343894481659
3,1,6,12,0.3603173792362213
3,1,6,13,0.7387381196022034
3,2,0,0,0.46414828300476074
3,2,0,1,0.3280772268772125
3,2,0,2,0.34181272983551025
3,2,0,3,0.3359343707561493
3,2,0,4,0.30272045731544495
3,2,0,5,0.434132844209671
3,2,0,6,0.30427783727645874
3,2,0,7,0.8712486624717712
3,2,0,8,0.42058202624320984
3,2,0,9,0.9436189532279968
3,2,0,10,0.3472885489463806
3,2,0,11,0.4122902452945709
3,2,0,12,0.933617889881134
3,2,0,13,0.8426430821418762
3,2,1,0,0.8329458236694336
3,2,1,1,0.5233792066574097
3,2,1,2,0.48061832785606384
3,2,1,3,0.5025743842124939
3,2,1,4,0.4285791218280792
3,2,1,5,0.8491653800010681
3,2,1,6,0.7433788776397705
3,2,1,7,0.4361095726490021
3,2,1,8,0.36027097702026367
3,2,1,9,0.5458319783210754
3,2,1,10,0.8046209812164307
3,2,1,11,0.5866720080375671
3,2,1,12,0.8072296380996704
3,2,1,13,0.8698613047599792
3,2,2,0,0.32423898577690125
3,2,2,1,0.7959475517272949
3,2,2,2,0.7700796723365784
3,2,2,3,0.7730026245117188
3,2,2,4,0.8001874089241028
3,2,2,5,0.36780571937561035
3,2,2,6,0.8688552379608154
3,2,2,7,0.3042513132095337
3,2,2,8,0.8236622214317322
3,2,2,9,0.49404647946357727
3,2,2,10,0.8521286845207214
3,2,2,11,0.8288913369178772
3,2,2,12,0.7554222941398621
3,2,2,13,0.3406389653682709
3,2,3,0,0.3372642993927002
3,2,3,1,0.5726718902587891
3,2,3,2,0.9355552196502686
3,2,3,3,0.4062747061252594
3,2,3,4,0.7509138584136963
3,2,3,5,0.739250659942627
3,2,3,6,0.8055718541145325
3,2,3,7,0.46387651562690735
3,2,3,8,0.3346467614173889
3,2,3,9,0.3176727592945099
3,2,3,10,0.33118337392807007
3,2,3,11,0.3604014813899994
3,2,3,12,0.4281400442123413
3,2,3,13,0.30109262466430664
3,2,4,0,0.8946309685707092
3,2,4,1,0.4296802282333374
3,2,4,2,0.45145946741104126
3,2,4,3,0.3286295235157013
3,2,4,4,0.9180440902709961
3,2,4,5,0.9337092041969299
3,2,4,6,0.8517296314239502
3,2,4,7,0.31680166721343994
3,2,4,8,0.6515817642211914
3,2,4,9,0.7530075907707214
3,2,4,10,0.5129960775375366
3,2,4,11,0.7619530558586121
3,2,4,12,0.8745020031929016
3,2,4,13,0.47550398111343384
3,2,5,0,0.3176023066043854
3,2,5,1,0.771998941898346
3,2,5,2,0.8784078359603882
3,2,5,3,0.7267098426818848
3,2,5,4,0.8822187781333923
3,2,5,5,0.8383399844169617
3,2,5,6,0.3227315843105316
3,2,5,7,0.33564719557762146
3,2,5,8,0.8005048632621765
3,2,5,9,0.5088900327682495
3,2,5,10,0.5127907395362854
3,2,5,11,0.8298785090446472
3,2,5,12,0.5738116502761841
3,2,5,13,0.8530666828155518
3,2,6,0,0.31310153007507324
3,2,6,1,0.7728627920150757
