sample_index,temporal_index,height_index,width_index,importance
0,4,6,0,0.4107397794723511
0,4,6,1,0.574163556098938
0,4,6,2,0.6050382852554321
0,4,6,3,0.6556438207626343
0,4,6,4,0.4045531451702118
0,4,6,5,0.42634958028793335
0,4,6,6,0.38072702288627625
0,4,6,7,0.43478116393089294
0,4,6,8,0.8883593678474426
0,4,6,9,0.8332192301750183
0,4,6,10,0.3212408125400543
0,4,6,11,0.8583952784538269
0,4,6,12,0.7525216937065125
0,4,6,13,0.34288308024406433
0,5,0,0,0.4302116334438324
0,5,0,1,0.3560214340686798
0,5,0,2,0.3652544319629669
0,5,0,3,0.3778669238090515
0,5,0,4,0.372474730014801
0,5,0,5,0.40096303820610046
0,5,0,6,0.43377453088760376
0,5,0,7,0.9327012300491333
0,5,0,8,0.7098410129547119
0,5,0,9,0.8925246596336365
0,5,0,10,0.510272204875946
0,5,0,11,0.3363534212112427
0,5,0,12,0.9551590085029602
0,5,0,13,0.36719849705696106
0,5,1,0,0.9486303329467773
0,5,1,1,0.5603767037391663
0,5,1,2,0.8941251635551453
0,5,1,3,0.7260460257530212
0,5,1,4,0.4116206169128418
0,5,1,5,0.8179135322570801
0,5,1,6,0.6973469853401184
0,5,1,7,0.3308497965335846
0,5,1,8,0.8299665451049805
0,5,1,9,0.7928836941719055
0,5,1,10,0.7219411134719849
0,5,1,11,0.512925922870636
0,5,1,12,0.5913624167442322
0,5,1,13,0.886099100112915
0,5,2,0,0.3623161315917969
0,5,2,1,0.8615754842758179
0,5,2,2,0.7741947770118713
0,5,2,3,0.7177144289016724
0,5,2,4,0.787966251373291
0,5,2,5,0.3333584666252136
0,5,2,6,0.339922696352005
0,5,2,7,0.4096885621547699
0,5,2,8,0.5814233422279358
0,5,2,9,0.4888949990272522
0,5,2,10,0.3817075192928314
0,5,2,11,0.2838084399700165
0,5,2,12,0.37873226404190063
0,5,2,13,0.32152166962623596
0,5,3,0,0.45777595043182373
0,5,3,1,0.8857665657997131
0,5,3,2,0.7875241637229919
0,5,3,3,0.34124523401260376
0,5,3,4,0.8486760854721069
0,5,3,5,0.7435036897659302
0,5,3,6,0.35806694626808167
0,5,3,7,0.42765122652053833
0,5,3,8,0.36091846227645874
0,5,3,9,0.36499151587486267
0,5,3,10,0.3707721531391144
0,5,3,11,0.47571009397506714
0,5,3,12,0.40029579401016235
0,5,3,13,0.4311734437942505
0,5,4,0,0.9129530191421509
0,5,4,1,0.7857556343078613
0,5,4,2,0.9210495352745056
0,5,4,3,0.7696965336799622
0,5,4,4,0.566106915473938
0,5,4,5,0.9645833969116211
0,5,4,6,0.37673312425613403
0,5,4,7,0.9043136239051819
